goodForGroups,city,state,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,caters
1,Chandler,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Champaign,IL,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
0,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Karlsruhe,BW,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Peoria,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Edinburgh,EDH,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Montreal,QC,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,FALSE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Peoria,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Queen Creek,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Middleton,WI,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Pineville,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Sun Prairie,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Champaign,IL,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
0,Phoenix,AZ,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Indian Trail,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,North Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Queen Creek,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Montreal,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
0,Pittsburgh,PA,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,MLN,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,San Tan Valley,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Chandler,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Queen Creek,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Gilbert,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Outremont,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Fort McDowell,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
0,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,North Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Wickenburg,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
0,Montreal,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Litchfield Park,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Peoria,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Chandler,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Cave Creek,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Tortilla Flat,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Champaign,IL,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,North Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Gilbert,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Maricopa,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
0,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Waterloo,ON,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Avondale,AZ,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Litchfield Park,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Florence,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Kitchener,ON,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Gilbert,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Scottsdale,AZ,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Gilbert,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Peoria,AZ,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Peoria,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Montreal,QC,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Peoria,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Goodyear,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Gilbert,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Gila Bend,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Tempe,AZ,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Scottsdale,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Edinburgh,EDH,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Madison,WI,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Charlotte,NC,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Buckeye,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Tempe,AZ,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Maricopa,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,FALSE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Surprise,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Henderson,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Henderson,NV,FALSE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Urbana,IL,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Pineville,NC,FALSE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Montral,QC,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Sun Prairie,WI,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,North Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Mesa,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Chandler,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Matthews,NC,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Chandler,AZ,FALSE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,FALSE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Avondale,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Phoenix,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Chandler,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Glendale,AZ,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Madison,WI,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Matthews,NC,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Clover,SC,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
